cd_cidade;cidade;nome;favorabilidade;importancia;classificacaoAtor;tipoDocumento;tipoAtor;apelido
1501253;Bannach;Câmara Municipal de Bannach;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Bannach
1501303;Barcarena;Câmara Municipal de Barcarena;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Barcarena
1501402;Belém;Câmara Municipal de Belém;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Belém
1501451;Belterra;Câmara Municipal de Belterra;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Belterra
1501501;Benevides;Câmara Municipal de Benevides;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Benevides
1501576;Bom Jesus do Tocantins;Câmara Municipal de Bom Jesus do Tocantins;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Bom Jesus do Tocantins
1501600;Bonito;Câmara Municipal de Bonito;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Bonito
1501709;Bragança;Câmara Municipal de Bragança;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Bragança
1501725;Brasil Novo;Câmara Municipal de Brasil Novo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Brasil Novo
1501758;Brejo Grande do Araguaia;Câmara Municipal de Brejo Grande do Araguaia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Brejo Grande do Araguaia
1501782;Breu Branco;Câmara Municipal de Breu Branco;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Breu Branco
1501808;Breves;Câmara Municipal de Breves;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Breves
1501907;Bujaru;Câmara Municipal de Bujaru;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Bujaru
1502004;Cachoeira do Arari;Câmara Municipal de Cachoeira do Arari;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cachoeira do Arari
1501956;Cachoeira do Piriá;Câmara Municipal de Cachoeira do Piriá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cachoeira do Piriá
1502103;Cametá;Câmara Municipal de Cametá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cametá
1502152;Canaã dos Carajás;Câmara Municipal de Canaã dos Carajás;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Canaã dos Carajás
1502202;Capanema;Câmara Municipal de Capanema;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Capanema
1502301;Capitão Poço;Câmara Municipal de Capitão Poço;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Capitão Poço
1502400;Castanhal;Câmara Municipal de Castanhal;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Castanhal
1502509;Chaves;Câmara Municipal de Chaves;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Chaves
1502608;Colares;Câmara Municipal de Colares;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Colares
1502707;Conceição do Araguaia;Câmara Municipal de Conceição do Araguaia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Conceição do Araguaia
1502756;Concórdia do Pará;Câmara Municipal de Concórdia do Pará;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Concórdia do Pará
1502764;Cumaru do Norte;Câmara Municipal de Cumaru do Norte;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cumaru do Norte
1502772;Curionópolis;Câmara Municipal de Curionópolis;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Curionópolis
1502806;Curralinho;Câmara Municipal de Curralinho;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Curralinho
1502855;Curuá;Câmara Municipal de Curuá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Curuá
1502905;Curuçá;Câmara Municipal de Curuçá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Curuçá
1502939;Dom Eliseu;Câmara Municipal de Dom Eliseu;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Dom Eliseu
1502954;Eldorado do Carajás;Câmara Municipal de Eldorado do Carajás;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Eldorado do Carajás
1503002;Faro;Câmara Municipal de Faro;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Faro
1503044;Floresta do Araguaia;Câmara Municipal de Floresta do Araguaia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Floresta do Araguaia
1503077;Garrafão do Norte;Câmara Municipal de Garrafão do Norte;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Garrafão do Norte
1503093;Goianésia do Pará;Câmara Municipal de Goianésia do Pará;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Goianésia do Pará
1503101;Gurupá;Câmara Municipal de Gurupá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Gurupá
1503200;Igarapé-Açu;Câmara Municipal de Igarapé-Açu;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Igarapé-Açu
1503309;Igarapé-Miri;Câmara Municipal de Igarapé-Miri;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Igarapé-Miri
1503408;Inhangapi;Câmara Municipal de Inhangapi;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Inhangapi
1503457;Ipixuna do Pará;Câmara Municipal de Ipixuna do Pará;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ipixuna do Pará
1503507;Irituia;Câmara Municipal de Irituia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Irituia
1503606;Itaituba;Câmara Municipal de Itaituba;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Itaituba
1503705;Itupiranga;Câmara Municipal de Itupiranga;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Itupiranga
1503754;Jacareacanga;Câmara Municipal de Jacareacanga;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Jacareacanga
1503804;Jacundá;Câmara Municipal de Jacundá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Jacundá
1503903;Juruti;Câmara Municipal de Juruti;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Juruti
1504000;Limoeiro do Ajuru;Câmara Municipal de Limoeiro do Ajuru;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Limoeiro do Ajuru
1504059;Mãe do Rio;Câmara Municipal de Mãe do Rio;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Mãe do Rio
1504109;Magalhães Barata;Câmara Municipal de Magalhães Barata;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Magalhães Barata
1504208;Marabá;Câmara Municipal de Marabá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Marabá
1504307;Maracanã;Câmara Municipal de Maracanã;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Maracanã
1504406;Marapanim;Câmara Municipal de Marapanim;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Marapanim
1504422;Marituba;Câmara Municipal de Marituba;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Marituba
1504455;Medicilândia;Câmara Municipal de Medicilândia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Medicilândia
1504505;Melgaço;Câmara Municipal de Melgaço;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Melgaço
1504604;Mocajuba;Câmara Municipal de Mocajuba;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Mocajuba
1504703;Moju;Câmara Municipal de Moju;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Moju
1504752;Mojuí dos Campos;Câmara Municipal de Mojuí dos Campos;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Mojuí dos Campos
1504802;Monte Alegre;Câmara Municipal de Monte Alegre;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Monte Alegre
1504901;Muaná;Câmara Municipal de Muaná;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Muaná
1504950;Nova Esperança do Piriá;Câmara Municipal de Nova Esperança do Piriá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Nova Esperança do Piriá
1504976;Nova Ipixuna;Câmara Municipal de Nova Ipixuna;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Nova Ipixuna
1505007;Nova Timboteua;Câmara Municipal de Nova Timboteua;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Nova Timboteua
1505031;Novo Progresso;Câmara Municipal de Novo Progresso;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Novo Progresso
1505064;Novo Repartimento;Câmara Municipal de Novo Repartimento;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Novo Repartimento
1505106;Óbidos;Câmara Municipal de Óbidos;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Óbidos
1505205;Oeiras do Pará;Câmara Municipal de Oeiras do Pará;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Oeiras do Pará
1505304;Oriximiná;Câmara Municipal de Oriximiná;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Oriximiná
1505403;Ourém;Câmara Municipal de Ourém;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ourém
1505437;Ourilândia do Norte;Câmara Municipal de Ourilândia do Norte;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ourilândia do Norte
1505486;Pacajá;Câmara Municipal de Pacajá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Pacajá
1505494;Palestina do Pará;Câmara Municipal de Palestina do Pará;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Palestina do Pará
1505502;Paragominas;Câmara Municipal de Paragominas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Paragominas
1505536;Parauapebas;Câmara Municipal de Parauapebas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Parauapebas
1505551;Pau D'Arco;Câmara Municipal de Pau D'Arco;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Pau D'Arco
1505601;Peixe-Boi;Câmara Municipal de Peixe-Boi;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Peixe-Boi
1505635;Piçarra;Câmara Municipal de Piçarra;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Piçarra
1505650;Placas;Câmara Municipal de Placas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Placas
1505700;Ponta de Pedras;Câmara Municipal de Ponta de Pedras;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ponta de Pedras
1505809;Portel;Câmara Municipal de Portel;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Portel
1505908;Porto de Moz;Câmara Municipal de Porto de Moz;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Porto de Moz
1506005;Prainha;Câmara Municipal de Prainha;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Prainha
1506104;Primavera;Câmara Municipal de Primavera;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Primavera
1506112;Quatipuru;Câmara Municipal de Quatipuru;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Quatipuru
1506138;Redenção;Câmara Municipal de Redenção;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Redenção
1506161;Rio Maria;Câmara Municipal de Rio Maria;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Rio Maria
1506187;Rondon do Pará;Câmara Municipal de Rondon do Pará;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Rondon do Pará
1506195;Rurópolis;Câmara Municipal de Rurópolis;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Rurópolis
1506203;Salinópolis;Câmara Municipal de Salinópolis;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Salinópolis
1506302;Salvaterra;Câmara Municipal de Salvaterra;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Salvaterra
1506351;Santa Bárbara do Pará;Câmara Municipal de Santa Bárbara do Pará;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Santa Bárbara do Pará
1506401;Santa Cruz do Arari;Câmara Municipal de Santa Cruz do Arari;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Santa Cruz do Arari
1506500;Santa Izabel do Pará;Câmara Municipal de Santa Izabel do Pará;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Santa Izabel do Pará
1506559;Santa Luzia do Pará;Câmara Municipal de Santa Luzia do Pará;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Santa Luzia do Pará
1506583;Santa Maria das Barreiras;Câmara Municipal de Santa Maria das Barreiras;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Santa Maria das Barreiras
1506609;Santa Maria do Pará;Câmara Municipal de Santa Maria do Pará;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Santa Maria do Pará
1506708;Santana do Araguaia;Câmara Municipal de Santana do Araguaia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Santana do Araguaia
1506807;Santarém;Câmara Municipal de Santarém;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Santarém
1506906;Santarém Novo;Câmara Municipal de Santarém Novo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Santarém Novo
1507003;Santo Antônio do Tauá;Câmara Municipal de Santo Antônio do Tauá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Santo Antônio do Tauá
1507102;São Caetano de Odivelas;Câmara Municipal de São Caetano de Odivelas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São Caetano de Odivelas
1507151;São Domingos do Araguaia;Câmara Municipal de São Domingos do Araguaia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São Domingos do Araguaia
1507201;São Domingos do Capim;Câmara Municipal de São Domingos do Capim;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São Domingos do Capim
1507300;São Félix do Xingu;Câmara Municipal de São Félix do Xingu;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São Félix do Xingu
1507409;São Francisco do Pará;Câmara Municipal de São Francisco do Pará;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São Francisco do Pará
1507458;São Geraldo do Araguaia;Câmara Municipal de São Geraldo do Araguaia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São Geraldo do Araguaia
1507466;São João da Ponta;Câmara Municipal de São João da Ponta;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São João da Ponta
1507474;São João de Pirabas;Câmara Municipal de São João de Pirabas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São João de Pirabas
1507508;São João do Araguaia;Câmara Municipal de São João do Araguaia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São João do Araguaia
1507607;São Miguel do Guamá;Câmara Municipal de São Miguel do Guamá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São Miguel do Guamá
1507706;São Sebastião da Boa Vista;Câmara Municipal de São Sebastião da Boa Vista;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São Sebastião da Boa Vista
1507755;Sapucaia;Câmara Municipal de Sapucaia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Sapucaia
1507805;Senador José Porfírio;Câmara Municipal de Senador José Porfírio;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Senador José Porfírio
1507904;Soure;Câmara Municipal de Soure;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Soure
1507953;Tailândia;Câmara Municipal de Tailândia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Tailândia
1507961;Terra Alta;Câmara Municipal de Terra Alta;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Terra Alta
1507979;Terra Santa;Câmara Municipal de Terra Santa;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Terra Santa
1508001;Tomé-Açu;Câmara Municipal de Tomé-Açu;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Tomé-Açu
1508035;Tracuateua;Câmara Municipal de Tracuateua;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Tracuateua
1508050;Trairão;Câmara Municipal de Trairão;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Trairão
1508084;Tucumã;Câmara Municipal de Tucumã;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Tucumã
1508100;Tucuruí;Câmara Municipal de Tucuruí;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Tucuruí
1508126;Ulianópolis;Câmara Municipal de Ulianópolis;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ulianópolis
1508159;Uruará;Câmara Municipal de Uruará;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Uruará
1508209;Vigia;Câmara Municipal de Vigia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Vigia
1508308;Viseu;Câmara Municipal de Viseu;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Viseu
1508357;Vitória do Xingu;Câmara Municipal de Vitória do Xingu;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Vitória do Xingu
1508407;Xinguara;Câmara Municipal de Xinguara;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Xinguara
1600105;Amapá;Câmara Municipal de Amapá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Amapá
1600204;Calçoene;Câmara Municipal de Calçoene;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Calçoene
1600212;Cutias;Câmara Municipal de Cutias;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cutias
1600238;Ferreira Gomes;Câmara Municipal de Ferreira Gomes;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ferreira Gomes
1600253;Itaubal;Câmara Municipal de Itaubal;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Itaubal
1600279;Laranjal do Jari;Câmara Municipal de Laranjal do Jari;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Laranjal do Jari
1600303;Macapá;Câmara Municipal de Macapá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Macapá
1600402;Mazagão;Câmara Municipal de Mazagão;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Mazagão
1600501;Oiapoque;Câmara Municipal de Oiapoque;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Oiapoque
1600154;Pedra Branca do Amapari;Câmara Municipal de Pedra Branca do Amapari;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Pedra Branca do Amapari
1600535;Porto Grande;Câmara Municipal de Porto Grande;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Porto Grande
1600550;Pracuúba;Câmara Municipal de Pracuúba;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Pracuúba
1600600;Santana;Câmara Municipal de Santana;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Santana
1600055;Serra do Navio;Câmara Municipal de Serra do Navio;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Serra do Navio
1600709;Tartarugalzinho;Câmara Municipal de Tartarugalzinho;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Tartarugalzinho
1600808;Vitória do Jari;Câmara Municipal de Vitória do Jari;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Vitória do Jari
1700251;Abreulândia;Câmara Municipal de Abreulândia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Abreulândia
1700301;Aguiarnópolis;Câmara Municipal de Aguiarnópolis;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Aguiarnópolis
1700350;Aliança do Tocantins;Câmara Municipal de Aliança do Tocantins;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Aliança do Tocantins
1700400;Almas;Câmara Municipal de Almas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Almas
1700707;Alvorada;Câmara Municipal de Alvorada;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Alvorada
1701002;Ananás;Câmara Municipal de Ananás;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ananás
1701051;Angico;Câmara Municipal de Angico;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Angico
1701101;Aparecida do Rio Negro;Câmara Municipal de Aparecida do Rio Negro;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Aparecida do Rio Negro
1701309;Aragominas;Câmara Municipal de Aragominas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Aragominas
1701903;Araguacema;Câmara Municipal de Araguacema;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Araguacema
1702000;Araguaçu;Câmara Municipal de Araguaçu;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Araguaçu
1702109;Araguaína;Câmara Municipal de Araguaína;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Araguaína
1702158;Araguanã;Câmara Municipal de Araguanã;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Araguanã
1702208;Araguatins;Câmara Municipal de Araguatins;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Araguatins
1702307;Arapoema;Câmara Municipal de Arapoema;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Arapoema
1702406;Arraias;Câmara Municipal de Arraias;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Arraias
1702554;Augustinópolis;Câmara Municipal de Augustinópolis;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Augustinópolis
1702703;Aurora do Tocantins;Câmara Municipal de Aurora do Tocantins;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Aurora do Tocantins
1702901;Axixá do Tocantins;Câmara Municipal de Axixá do Tocantins;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Axixá do Tocantins
1703008;Babaçulândia;Câmara Municipal de Babaçulândia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Babaçulândia
1703057;Bandeirantes do Tocantins;Câmara Municipal de Bandeirantes do Tocantins;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Bandeirantes do Tocantins
1703073;Barra do Ouro;Câmara Municipal de Barra do Ouro;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Barra do Ouro
1703107;Barrolândia;Câmara Municipal de Barrolândia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Barrolândia
1703206;Bernardo Sayão;Câmara Municipal de Bernardo Sayão;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Bernardo Sayão
